AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
KC896375.1	509156927	Canis lupus campestris 	16719	Canis lupus campestris	1341016
KC936100.1	523253846	Aratinga brevipes 	16972	Psittacara brevipes	867385
KF015227.1	523582254	Conostigmus sp.	16315	Conostigmus sp. MM-2013	1357450
KF017606.1	527499240	Cistopus chinensis 	15706	Cistopus chinensis	1002736
KF032860.2	1229646282	Mesoplodon densirostris	16347	Mesoplodon densirostris	48708
KF148622.1	532164907	Dinodon rufozonatum 	17189	Lycodon rufozonatus	74361
KF293721.1	515021884	Ficedula albicollis 	16787	Ficedula albicollis	59894
KF312238.2	751361720	Ovis orientalis ophion 	16620	Ovis orientalis ophion	557290
KF364622.1	545783667	Prosopocoilus astacoides blanchardi	21628	Prosopocoilus astacoides blanchardi	618412
KF460436.1	553830138	Protobothrops xiangchengensis	17240	Protobothrops xiangchengensis	313189
KF540148.1	555945657	Caudacaecilia cf. asplenia	15989	Caudacaecilia cf. asplenia ZRC 1.12502	1415576
KF540151.1	555945699	Epicrionops cf. marmoratus	16408	Epicrionops cf. marmoratus UMMZ 190478	1415577
KF540156.1	555945769	Idiocranium cf. russeli	16182	Idiocranium cf. russeli BMNH 2008.409	1415578
KF647895.1	557954779	Idiosepius hallami 	16183	Idiosepius hallami	2043216
KF648507.1	557639966	Okamejei acutispina 	16976	Okamejei acutispina	417955
KF649225.1	557954255	Liposcelis paeta minichromosome II 	10322	Liposcelis paeta	209927
KF658070.1	557879566	Diabrotica virgifera virgifera	16650	Diabrotica virgifera virgifera	50390
KF682364.1	558613876	Aegypius monachus 	17811	Aegypius monachus	8959
KF696669.1	560188393	Ceratobaeus sp.	15851	Ceratobaeus sp. MM-2013	1429432
KF696670.1	560188407	Idris sp.	15137	Idris sp. MM-2013	1429433
KF700096.1	558697238	Lunella aff. cinerea	17670	Lunella aff. cinerea STW-2013	1425694
KF704000.1	560188089	Limnoria quadripunctata	16515	Limnoria quadripunctata	161573
KF709435.1	560187912	Nyctereutes procyonoides koreensis 	16802	Nyctereutes procyonoides koreensis	132609
KF724723.1	564733422	Haliotis discus hannai	16886	Haliotis discus hannai	42344
KF750628.1	570441487	Scapharca kagoshimensis	46713	Anadara kagoshimensis	1390362
KF776494.1	573464887	Panthera leo leo 	17054	Panthera leo leo	1446311
KF800698.1	574450742	Cygnus columbianus jankowskii 	16723	Cygnus columbianus jankowskii	1450144
KF830702.1	575526142	Macaca mulatta lasiotus 	16561	Macaca mulatta lasiotus	1449913
KF892541.1	576896669	Panthera tigris tigris 	16973	Panthera tigris tigris	74535
KF914213.1	619856195	Gorilla beringei graueri 	16429	Gorilla beringei graueri	46359
KF915304.1	578003770	Peniagone sp.	15507	Peniagone sp. YYH-2013	1430316
KF927042.1	578889184	Actias artemis aliena 	15243	Actias artemis aliena	1457349
KF946546.1	584458540	Ara severus 	16994	Ara severus	178883
KF951088.1	584594718	Aegithalos caudatus caudatus 	17935	Aegithalos caudatus caudatus	634357
KF951090.1	584594746	Aegithalos glaucogularis vinaceus 	17938	Aegithalos glaucogularis vinaceus	1461128
KF951091.1	584594760	Aegithalos concinnus concinnus 	17940	Aegithalos concinnus concinnus	762610
KF951092.1	584594774	Aegithalos concinnus talifuensis 	17940	Aegithalos concinnus talifuensis	762612
KF953911.1	584458806	Okamejei meerdervoortii 	16929	Okamejei meerdervoortii	491015
KF962934.1	586598295	Dipturus argentinensis 	16907	Dipturus argentinensis	662069
KF991391.1	586946496	Bathyraja bergi 	16780	Bathyraja bergi	1213664
KJ133583.1	731446596	Navis striatus	14487	Navis striatus	1580118
KJ133589.1	731446680	Reticulinasus faini	14433	Reticulinasus faini	1811739
KJ133591.1	731446708	Ornithodoros costalis	14442	Ornithodoros costalis	1339068
KJ147475.1	597568904	Pycnonotus sinensis hainanus 	16922	Pycnonotus sinensis hainanus	1414733
KJ173908.1	599087194	Asota plana lacteata 	15416	Asota plana lacteata	1303795
KJ174087.1	602166134	Chilo auricilius 	15367	Chilo auricilius	236789
KJ184173.1	602624991	Rupicapra pyrenaica ornata 	16399	Rupicapra pyrenaica ornata	130900
KJ184174.1	602625005	Rupicapra pyrenaica pyrenaica 	16398	Rupicapra pyrenaica pyrenaica	130902
KJ184175.1	602625019	Rupicapra rupicapra cartusiana 	16398	Rupicapra rupicapra cartusiana	573197
KJ190950.1	602625275	Egretta garzetta 	19822	Egretta garzetta	188379
KJ190954.1	602625335	Nycticorax nycticorax 	19853	Nycticorax nycticorax	8901
KJ190959.1	602625410	Ixobrychus cinnamomeus 	18640	Ixobrychus cinnamomeus	188380
KJ432280.1	618857540	Catocala sp.	15671	Catocala sp. XY-2014	1491817
KJ434963.1	597955632	Mandrillus sphinx 	16540	Mandrillus sphinx	9561
KJ486459.1	619728648	Hypsiglena catalinae	17208	Hypsiglena catalinae	509064
KJ551842.1	635376726	Phrynocephalus theobaldi orientalis 	16608	Phrynocephalus theobaldi orientalis	1318721
KJ570858.1	641386983	Ceraphron sp.	14947	Ceraphron sp. MM-2014	1502696
KJ577600.1	641804166	Megalyra sp.	18996	Megalyra sp. MM-2014	1503221
KJ584365.1	641804346	Kleidocerys resedae resedae 	14688	Kleidocerys resedae resedae	1503485
KJ598623.1	645099915	Pyrrhocorax graculus 2	16905	Pyrrhocorax graculus	56789
KJ607907.1	641804304	Argiope amoena	14121	Argiope amoena	216270
KJ619460.1	647737764	Gasteruption sp.	17884	Gasteruption sp. M19	162239
KJ630904.2	747023407	Phrynocephalus erythrurus parva 	16379	Phrynocephalus erythrurus parva	516952
KJ631624.1	648933446	Saundersilarus saundersi 	16739	Chroicocephalus saundersi	1132478
KJ700438.1	670800287	Mauremys reevesii	16786	Mauremys reevesii	260615
KJ700441.1	661346223	Capricornis sp.	16441	Capricornis sp. HD-2014	1515642
KJ754501.1	670804690	Allopsontus sp.	15538	Allopsontus sp. 2 JZ-2014	1529457
KJ754503.1	670804723	Petrobiellus sp.	15843	Petrobiellus sp. 1 JZ-2014	1529458
KJ754820.1	669252193	Octomeris sp.	15484	Octomeris sp. BKKC-2014	1527578
KJ754821.1	669252207	Savignium sp.	14999	Savignium sp. BKKC-2014	1527579
KJ778614.1	666667831	Bemisia tabaci complex sp. Asia I	15210	Bemisia tabaci complex sp. Asia I	1518964
KJ834096.1	675270042	Turdus naumanni naumanni 	16750	Turdus naumanni naumanni	486395
KJ866876.1	666876027	Panthera pardus japonensis 	16966	Panthera pardus japonensis	348288
KJ913811.1	686986661	Dendrolimus punctatus wenshanensis	15419	Dendrolimus punctatus wenshanensis	1138255
KJ938490.1	693583102	Brasilocerus sp.	14458	Brasilocerus sp. 2 DTA-2012	1176494
KM015353.1	723005295	Anthomastus sp.	19124	Anthomastus sp. USNM 1081145	1566131
KM068095.1	712045155	Qinlingacris elaeodes 	15221	Qinlingacris elaeodes	1550500
KM102728.1	712045054	Pielomastax soochowensis 	15504	Pielomastax soochowensis	1570018
KM102732.1	698853984	Ampittia dioscorides	15313	Ampittia dioscorides	509334
KM114225.1	719240701	Demodex brevis	14211	Demodex brevis	574145
KM211573.1	691192234	Eozubovskya planicaudata	15830	Eozubovskya planicaudata	1549774
KM216748.1	727355121	Trachemys scripta elegans 	16810	Trachemys scripta elegans	31138
KM216749.1	727355135	Trachemys scripta scripta 	16791	Trachemys scripta scripta	365635
KM216826.1	751371573	Sweltsa longistyla	16151	Sweltsa longistyla	1572085
KM244673.1	712045546	Ictinogomphus sp.	15393	Ictinogomphus sp. MT-2014	1560015
KM244679.1	712045610	Cyana sp.	15494	Cyana sp. MT-2014	1560011
KM244681.1	712045627	Nyctemera arctata albofasciata 	15432	Nyctemera arctata albofasciata	1418715
KM244697.1	712045677	Celenna sp.	15403	Celenna sp. MT-2014	1560029
KM244707.1	712045725	Notonectidae sp.	15141	Notonectidae sp. MT-2014	1560018
KM244708.1	712045741	Epeorus sp.	15456	Epeorus sp. MT-2014	1560012
KM245339.1	698854018	Hippotragus niger variani 	16504	Hippotragus niger variani	82125
KM245574.1	683415679	Dixella sp.	15574	Dixella sp. ZK-2014	1543181
KM251414.1	743183813	Falco naumanni 	17370	Falco naumanni	148594
KM357412.1	705245380	Trichinella patagoniensis	15179	Trichinella patagoniensis	990121
KM357420.1	705245508	Trichinella sp.	16308	Trichinella sp. T9	181606
KM360179.1	697736377	Macaca arctoides 	16559	Macaca arctoides	9540
KM364882.1	685165098	Buteo buteo burmanicus 	18231	Buteo japonicus burmanicus	1545683
KM374630.1	734520850	Eopsaltria griseogularis	16761	Eopsaltria griseogularis	665143
KM374655.1	734521200	Tregellasia leucops	16764	Tregellasia leucops	175139
KM379136.1	734520571	Uropsilus gracilis	16536	Uropsilus gracilis	182669
KM409708.1	698352877	Togoperla sp.	15723	Togoperla sp. KW-2014	1562207
KM516712.1	744678831	Triops newberryi	15059	Triops newberryi	1048741
KM577704.1	703556855	Passer montanus saturatus 	16904	Passer montanus saturatus	353272
KM587710.1	751870739	Bufo gargarizans minshanicus 	17719	Bufo gargarizans minshanicus	1607990
KM588074.1	746590617	Spathosternum prasiniferum sinense 	15591	Spathosternum prasiniferum sinense	227611
KM675481.1	732451670	Provanna sp.	16183	Provanna sp. JWQ-2014	1582098
KM679363.1	758374618	Macaca silenus 	16541	Macaca silenus	54601
KM888183.1	758821676	Orseolia oryzae 	15286	Orseolia oryzae	33408
KM926619.1	770591323	Columba janthina janthina	17469	Columba janthina janthina	348290
KM978210.1	745749276	Colletes gigas 	15885	Colletes gigas	935657
KM983397.1	751558040	Corizus sp. 'albomarginatus'	14989	Corizus sp. 'albomarginatus'	1606838
KM999989.1	768803946	Euseius nicholsi	15524	Euseius nicholsi	702746
KP013120.1	770591935	Ambystoma tigrinum stebbinsi	16372	Ambystoma mavortium stebbinsi	215237
KP090062.1	747019386	Cercocebus atys atys 	16536	Cercocebus atys atys	1592215
KP091688.1	732449739	Cornitermes sp.	17622	Cornitermes sp. CD-2014	1582031
KP098538.1	755161039	Radix sp.	13963	Radix sp. MOTU3	1566018
KP098541.1	755161081	Radix balthica	13983	Ampullaceana balthica	582868
KP100653.1	733373036	Heliconius melpomene rosina 	15327	Heliconius melpomene rosina	171916
KP128939.1	765365823	Urocyon littoralis clementae	16469	Urocyon littoralis clementae	1621118
KP128943.1	765365879	Urocyon littoralis dickeyi	16469	Urocyon littoralis dickeyi	1621116
KP128950.1	765365977	Urocyon littoralis santacruzae	16469	Urocyon littoralis santacruzae	1621115
KP128989.1	765366523	Urocyon littoralis santarosae	16469	Urocyon littoralis santarosae	1621114
KP128994.1	765366593	Urocyon littoralis littoralis	16469	Urocyon littoralis littoralis	1621113
KP129064.1	765367573	Urocyon littoralis catalinae	16469	Urocyon littoralis catalinae	1621117
KP137624.1	748762784	Parus major 	16776	Parus major	9157
KP148840.1	751247123	Hirundo rustica gutturalis 	18129	Hirundo rustica gutturalis	768645
KP231506.1	814936564	Allocricetulus eversmanni	16282	Allocricetulus eversmanni	329634
KP247523.1	756141131	Stichophthalma louisa	15721	Stichophthalma louisa	425061
KP257597.1	766944355	Rhinolophus sinicus sinicus 	16898	Rhinolophus sinicus sinicus	1585245
KP260933.1	883738448	Pelophylax sp.	17939	Pelophylax sp. GM4-14	1680882
KP276147.1	756762066	Alpheus lobidens	15735	Alpheus lobidens	1240032
KP313718.1	769468230	Fulica atra 	17030	Fulica atra	9121
KP313875.1	816379704	Oxya hyla intricata	15466	Oxya hyla intricata	183486
KP405229.1	763431256	Alces alces cameloides	16418	Alces alces cameloides	162953
KP406515.1	828352706	Aenictopecheidae sp.	15573	Aenictopecheidae sp. PJ-2015	1663421
KP406516.1	828352790	Henschiella sp.	14988	Henschiella sp. PJ-2015	1663422
KP406517.1	828352804	Oncylocotis sp.	15604	Oncylocotis sp. PJ-2015	1663423
KP635441.1	844174090	Laevicaulis alte	14772	Eleutherocaulis alte	74076
KP641672.1	827345961	Macaca mulatta brevicaudus	16561	Macaca mulatta brevicaudus	1654737
KP657698.1	815930660	Liposcelis nr. bostrychophila distorter sexual minichromosome_16S 	2746	Liposcelis nr. bostrychophila AZ	1643344
KP684122.1	829580286	Glaucidium brodiei brodiei 	17318	Glaucidium brodiei brodiei	1664683
KP684155.1	794447168	Hebius vibakari ruthveni 	17259	Hebius vibakari ruthveni	1635114
KP708705.1	874507525	Dremomys pyrrhomerus 	16549	Dremomys pyrrhomerus	461709
KP708707.1	874507553	Hylopetes phayrei electilis 	16530	Hylopetes phayrei electilis	1680128
KP708708.1	874507567	Sciurotamias davidianus 	16570	Sciurotamias davidianus	226849
KP716637.2	1278957979	Columbella adansoni	16272	Columbella adansoni	1665552
KP795058.1	874508134	Macracanthopsis nodipes	16201	Macracanthopsis nodipes	1524518
KP853098.1	908310288	Phaethornis hispidus	16650	Phaethornis hispidus	304669
KP995260.1	854892238	Aedes vigilax	15877	Ochlerotatus vigilax	569589
KP998469.1	808177972	Pseudois nayaur szechuanensis	16741	Pseudois nayaur szechuanensis	1531488
KR092427.1	927935304	Acanthosaura lepidogaster	16899	Acanthosaura lepidogaster	118088
KR108307.1	822093314	Neophocaena asiaeorientalis sunameri 	16386	Neophocaena sunameri	3370372
KR108308.1	822093328	Neophocaena asiaeorientalis asiaeorientalis 	16386	Neophocaena asiaeorientalis asiaeorientalis	1706337
KR190462.1	937576697	Heterometrus longimanus	14655	Heterometrus longimanus	1719223
KR336554.1	940376206	Orisarma sinense 	15905	Orisarma sinense	331404
KR478686.1	937501340	Apocheima cinerarius 	15661	Apocheima cinerarius	706528
KR560064.1	939462056	Crocidura shantungensis quelpartis 	17161	Crocidura shantungensis quelpartis	1737902
KR703238.1	933504154	Titanodula formosana 	16266	Titanodula formosana	2898271
KR736333.1	953768817	Cernuella virgata	14147	Cernuella virgata	145650
KR818090.1	959392324	Garrulax lanceolatus 	17849	Pterorhinus lanceolatus	3151026
KR907226.1	1016841318	Ogadenus brumpti	14516	Ogadenus brumpti	1827023
KR919624.1	906394306	Lynx lynx voucher FRC2015-1 	17054	Lynx lynx	13125
KR920101.1	957741836	Aquarius elongatus 	15370	Aquarius elongatus	95690
KR920102.1	957741850	Asclepios apicalis 	15391	Asclepios apicalis	1762889
KT070712.1	937576711	Cryptolestes turcicus	15517	Cryptolestes turcicus	1173687
KT153076.1	927030549	Leptoxis ampla	15591	Leptoxis ampla	53516
KT159775.1	974993408	Camponotus atrox 	16540	Camponotus atrox	604843
KT182070.1	918451355	Dynomene pilumnoides 	16475	Dynomene pilumnoides	1702342
KT182071.1	999812311	Homola orientalis	16084	Homola orientalis	1550542
KT182082.1	983634798	Trochalopteron affine 	17856	Trochalopteron affine	520161
KT203434.1	959093553	Mobula mobular 	18913	Mobula mobular	1579277
KT223644.1	927276478	Megachile sculpturalis 	16581	Megachile sculpturalis	1004196
KT223827.1	943496784	Strauchbufo raddei 	17602	Strauchbufo raddei	103435
KT258909.1	995897793	Spilarctia subcarnea 	15441	Spilarctia subcarnea	1078815
KT272188.1	929524333	Castanozoster thoracicus	16772	Castanozoster thoracicus	2692228
KT272189.1	929524347	Microspingus cabanisi	16768	Microspingus cabanisi	2692230
KT272190.1	929524361	Microspingus lateralis	16773	Microspingus lateralis	2692231
KT272404.1	995897821	Trochalopteron elliotii 	17873	Trochalopteron elliotii	520170
KT272860.1	992320879	Hemilucilia sp.	14898	Hemilucilia sp. ACMJ-2016	1783246
KT290948.1	1005359487	Cervus elaphus hippelaphus	16354	Cervus elaphus hippelaphus	46360
KT321364.1	929524319	Fukomys damarensis 	16868	Fukomys damarensis	885580
KT340629.1	936227410	Zoothera aurea 	16778	Zoothera aurea	2021823
KT345702.1	939710435	Spatula clypeata 	16599	Spatula clypeata	75838
KT345950.1	933504230	Kuwayamaea brachyptera 	16237	Kuwayamaea brachyptera	948356
KT345951.1	933504248	Orophyllus montanus 	16667	Orophyllus montanus	948394
KT425069.1	1015813469	Chasmoptera huttii 	16665	Chasmoptera huttii	1265314
KT425083.1	1015813664	Balmes birmanus 	16192	Balmes birmanus	1708084
KT425090.1	1015813762	Oliarces clara 	16101	Oliarces clara	63945
KT428893.1	949600311	Rhynchophorus ferrugineus	15924	Rhynchophorus ferrugineus	354439
KT439327.1	941487551	Cavia aperea	16835	Cavia aperea	37548
KT598467.1	944543531	Suthora nipalensis	16996	Suthora nipalensis	2712989
KT601061.1	1005351925	Zosterops japonicus	17809	Zosterops japonicus	36299
KT626001.1	959392032	Colobus angolensis palliatus	16850	Colobus angolensis palliatus	336983
KT633399.1	944544518	Garrulax canorus 	17828	Garrulax canorus	238855
KT693383.1	1001823936	Mustela putorius furo	16525	Mustela putorius furo	9669
KT696200.1	1000233066	Carabidae sp.	16723	Carabidae sp. BMNH 1274270	1796499
KT696213.1	1000233094	Hydrophilidae sp.	16766	Hydrophilidae sp. BMNH 1274306	1796512
KT696225.1	1000232870	Anobiinae sp.	18471	Anobiinae sp. BMNH 1274383	1796498
KT696227.1	1000232884	Erotylidae sp.	16553	Erotylidae sp. BMNH 1274392	1796504
KT696264.1	1000232982	Histeridae sp.	15907	Histeridae sp. BMNH 1274739	1796508
KT696546.1	1026356038	Helicella itala	13967	Helicella itala	76043
KT723012.1	948271079	Potamilus leptodon	16133	Potamilus leptodon	301916
KT735055.1	1026943012	Reticunassa festiva	15195	Reticunassa festiva	1052094
KT740996.2	2296373179	Dielis plumipes fossulana	18445	Dielis plumipes fossulana	2977626
KT779432.1	968198381	Rhinolophus ferrumequinum nippon 	16804	Rhinolophus ferrumequinum nippon	608660
KT780370.1	952952351	Homo sapiens subsp. 'Denisova'	16573	Homo sapiens subsp. 'Denisova'	741158
KT780628.1	953514689	Atheta sp.	17043	Atheta sp. 2 EF-2015	1756850
KT780638.1	953514815	Coccinellidae sp.	16631	Coccinellidae sp. 1 EF-2015	1756852
KT780651.1	953514986	Staphylinidae sp.	17669	Staphylinidae sp. 2 EF-2015	1759563
KT780684.1	953515431	Pselaphinae sp.	18558	Pselaphinae sp. 5 EF-2015	1756859
KT780685.1	953515445	Aleocharinae sp.	17468	Aleocharinae sp. 5 EF-2015	1756847
KT780699.1	953515636	Thinonoma atra	15587	Thinonoma atra	1321721
KT780700.1	953515650	Trapezodirus sp.	16005	Trapezodirus sp. 1 EF-2015	1756866
KT783534.1	968198876	Rhinolophus ferrumequinum tragatus 	16760	Rhinolophus ferrumequinum tragatus	1774222
KT806484.1	952009818	Alectoris chukar	16685	Alectoris chukar	9078
KT818831.1	946725904	Phoca largha 	16754	Phoca largha	39090
KT824773.1	953273744	Mesechinus hughi miodon	16842	Mesechinus hughi miodon	1756611
KT825140.1	1011750999	Iberobaenia minuta	16931	Iberobaenia minuta	1857294
KT834972.1	1002623810	Brachiones przewalskii 	16357	Brachiones przewalskii	504102
KT851543.1	1031481692	Culex pipiens pallens	15617	Culex pipiens pallens	42434
KT876878.1	1036229469	Acilius sulcatus	20689	Acilius sulcatus	107768
KT876879.1	1036229483	Agriotes obscurus	16264	Agriotes obscurus	350085
KT876881.1	1036229496	Athous haemorrhoidalis	16529	Athous haemorrhoidalis	195169
KT876883.1	1036229524	Berosus affinis	16890	Berosus affinis	877818
KT876885.1	1036229538	Colymbetes fuscus	16211	Colymbetes fuscus	1509382
KT876886.1	1036229552	Contacyphon variabilis	15901	Contacyphon variabilis	877938
KT876887.1	1036229566	Dorcus parallelipipedus	17563	Dorcus parallelipipedus	41107
KT876888.1	1036229580	Dryops luridus	16710	Dryops luridus	886480
KT876889.1	1036229594	Haliplus immaculatus	21581	Haliplus immaculatus	446443
KT876890.1	1036229608	Haliplus lineatocollis	18593	Haliplus lineatocollis	107853
KT876891.1	1036229622	Helochares sp.	17267	Helochares sp. BMNH1425100	2558027
KT876892.1	1036229636	Hydrochus sp.	18299	Hydrochus sp. BMNH1425167	2558028
KT876896.1	1036229650	Hydroporus obscurus	23380	Hydroporus obscurus	210121
KT876897.1	1036229664	Hydroporus erythrocephalus	17698	Hydroporus erythrocephalus	110022
KT876899.1	1036229692	Hygrotus inaequalis	16730	Hygrotus inaequalis	107886
KT876900.1	1036229706	Hygrotus impressopunctatus	17968	Hygrotus impressopunctatus	107885
