AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
LC642721.1	2234196846	Bulbophyllum hirundinis 	144380	Bulbophyllum hirundinis	2021384
LC642722.1	2234196917	Bulbophyllum kwangtungense 	145092	Bulbophyllum kwangtungense	1185425
LC642723.1	2234196990	Bulbophyllum leopardinum 	147514	Bulbophyllum leopardinum	2487469
LC642724.1	2234197063	Bulbophyllum hirtum 	147382	Bulbophyllum hirtum	2137382
LC642725.1	2234197136	Bulbophyllum orientale 	147388	Bulbophyllum orientale	1185429
LC645210.1	2076228650	Secale strictum subsp. kuprijanovii 	137079	Secale strictum subsp. kuprijanovii	100817
LC645358.1	2076228732	Secale cereale subsp. segetale 	137051	Secale cereale subsp. segetale	155090
LC647182.1	2131581083	Onobrychis gaubae	122688	Onobrychis gaubae	451726
LC649170.1	2093881912	Nicotiana plumbaginifolia	155945	Nicotiana plumbaginifolia	4092
LC655300.1	2123964266	Triticum timopheevii subsp. araraticum 	136118	Triticum timopheevii subsp. araraticum	860351
LC656264.1	2168989563	Anaphalis margaritacea var. yedoensis	153231	Anaphalis margaritacea var. yedoensis	2884839
LC661698.1	2170036971	Euphorbia jolkinii	162854	Euphorbia jolkinii	457253
LC667675.1	2170489051	Chrysanthemum rupestre	151061	Chrysanthemum rupestre	344873
LC681536.1	2194569999	Phyllostachys reticulata cv. banzhu 	140954	Phyllostachys reticulata	1663448
LC703159.1	2215612659	Ormosia sericeolucida	171088	Ormosia sericeolucida	2929555
LC703293.1	2234191525	Bulbophyllum andersonii 	148255	Bulbophyllum andersonii	1185423
LC703525.1	2215612752	Ormosia ferruginea	174141	Ormosia ferruginea	2929556
LC708259.1	2238893781	Abrus pulchellus subsp. Mollis	156322	Abrus pulchellus subsp. mollis	714438
LC712388.1	2307998328	Gnetum hainanense	114765	Gnetum hainanense	225590
LC714846.1	2251844093	Vitis vinifera subsp. caucasica	160928	Vitis vinifera subsp. caucasica	755350
LC715249.1	2306783106	Dendrobium stuposum	151513	Dendrobium stuposum	257355
LC716918.1	2264234759	Ditrichum rhynchostegium 	124628	Pleuridium rhynchostegium	1789012
LC729542.1	2402695850	Calystegia soldanella	152365	Calystegia soldanella	136204
LC729544.1	2402696060	Erycibe henryi	155683	Erycibe henryi	2803495
LC729545.1	2402696165	Evolvulus alsinoides var. oblongus	162367	Evolvulus alsinoides var. oblongus	2977074
LC729546.1	2402696281	Hewittia malabarica	153219	Hewittia malabarica	1304670
LC729550.1	2402696702	Ipomoea biflora	153167	Ipomoea biflora	2613358
LC729551.1	2402696805	Ipomoea cairica	161780	Ipomoea cairica	129201
LC729552.1	2402696910	Ipomoea imperati	161861	Ipomoea imperati	89646
LC729553.1	2402697016	Ipomoea indica	162077	Ipomoea indica	264526
LC729554.1	2402697123	Ipomoea obscura	159578	Ipomoea obscura	89652
LC729556.1	2402697337	Ipomoea tiliifolia	165459	Ipomoea tiliifolia	2607178
LC729557.1	2402697448	Ipomoea x sloteri	161841	Ipomoea x sloteri	1001545
LC729558.1	2402697555	Jacquemontia paniculata	164697	Jacquemontia paniculata	2732478
LC729559.1	2402697657	Merremia hederacea	154711	Merremia hederacea	1580173
LC729560.1	2402697758	Operculina turpethum	153970	Operculina turpethum	197426
LC735682.1	2324735368	Petasites fragrans	150200	Petasites fragrans	281178
LC735685.1	2324735633	Petasites tatewakianus	150411	Petasites tatewakianus	1815966
LC744566.1	2442583366	Swertia japonica	153208	Swertia japonica	137129
LC747006.1	2430007229	Barbula unguiculata 	122015	Barbula unguiculata	96465
LC747008.1	2430007312	Hyophila propagulifera 	122788	Hyophila propagulifera	1401241
LC747010.1	2430007658	Streblotrichum convolutum	123997	Streblotrichum convolutum	187995
LC749600.1	2430008808	Marchantia emarginata subsp. cuneiloba 	122513	Marchantia emarginata subsp. cuneiloba	3021506
LC758772.1	2453161558	Lysimachia insignis	154560	Lysimachia insignis	213273
LC758773.1	2453161645	Lysimachia heterogenea	154119	Lysimachia heterogenea	213271
LC758774.1	2453161731	Lysimachia klattiana	154607	Lysimachia klattiana	1043456
LC758775.1	2453161817	Lysimachia parvifolia	153622	Lysimachia parvifolia	3030562
LC758776.1	2453161904	Lysimachia microcarpa	155677	Lysimachia microcarpa	213280
LC758777.1	2453161991	Lysimachia pseudohenryi	154448	Lysimachia pseudohenryi	213288
LC758778.1	2453162078	Lysimachia glanduliflora	154811	Lysimachia glanduliflora	213268
LC758779.1	2453162165	Lysimachia hemsleyi	154801	Lysimachia hemsleyi	1043454
LC758780.1	2453162252	Lysimachia laxa	155669	Lysimachia laxa	213276
LC758781.1	2453162339	Lysimachia capillipes	155784	Lysimachia capillipes	306310
LC758783.1	2453162513	Lysimachia alfredii	154880	Lysimachia alfredii	306303
LC758785.1	2453162687	Lysimachia decurrens	154897	Lysimachia decurrens	213261
LC758786.1	2453162774	Lysimachia fistulosa var. wulingensis	154473	Lysimachia fistulosa var. wulingensis	2080641
LC758787.1	2453162862	Lysimachia fukienensis	154930	Lysimachia fukienensis	3030560
LC758788.1	2453162950	Lysimachia foenum-graecum	155752	Lysimachia foenum-graecum	213265
LC758790.1	2453163124	Lysimachia hypericoides	154841	Lysimachia hypericoides	3030561
LC758791.1	2453163210	Lysimachia auriculata	154634	Lysimachia auriculata	2080637
LC758792.1	2453163296	Lysimachia deltoidea var. cinerascens	154908	Lysimachia deltoidea var. cinerascens	1043449
LC758793.1	2453163383	Lysimachia lobelioides	154887	Lysimachia lobelioides	213277
LC758794.1	2453163489	Lysimachia barystachys	154333	Lysimachia barystachys	1312038
LC758795.1	2453163598	Lysimachia vulgaris	155313	Lysimachia vulgaris	191068
LC758796.1	2453163718	Lysimachia japonica	154561	Lysimachia japonica	213274
LC758797.1	2453163805	Lysimachia patungensis	154872	Lysimachia patungensis	1043457
LC758799.1	2453163976	Lysimachia fortunei	154983	Lysimachia fortunei	213267
LC758800.1	2453164063	Lysimachia grammica	154760	Lysimachia grammica	213270
LC758801.1	2453164150	Lysimachia pentapetala	155028	Lysimachia pentapetala	1043458
LC758802.1	2453164231	Lysimachia paridiformis var. stenophylla	154799	Lysimachia paridiformis var. stenophylla	2080646
LC758803.1	2453164318	Lysimachia phyllocephala	154769	Lysimachia phyllocephala	213286
LC758805.1	2453164492	Lysimachia davurica	155302	Lysimachia davurica	213260
LC758806.1	2453164579	Lysimachia longipes	154213	Lysimachia longipes	213278
LC758807.1	2453164667	Lysimachia chekiangensis	155043	Lysimachia chekiangensis	1043448
LC758808.1	2453164754	Lysimachia circaeoides	154202	Lysimachia circaeoides	213257
LC758809.1	2453164841	Lysimachia stenosepala	154118	Lysimachia stenosepala	571923
LC758810.1	2453164929	Lysimachia melampyroides	154520	Lysimachia melampyroides	213279
LC758811.1	2453165015	Lysimachia rubiginosa	154224	Lysimachia rubiginosa	213293
LC758812.1	2453165102	Trientalis europaea	154315	Lysimachia europaea	59991
LC758813.1	2453165180	Lysimachia maritima	154946	Lysimachia maritima	110753
LC758814.1	2453165259	Lysimachia monelli	153327	Lysimachia monelli	306291
LC761299.1	2465767484	Trematodon longicollis 	124178	Trematodon longicollis	175290
LC761301.1	2465767632	Timmiella anomala 	124719	Timmiella anomala	226498
LC761303.1	2465767784	Fissidens protonematicola 	123340	Fissidens protonematicola	2008602
LN869220.1	1230781730	Miscanthus sinensis subsp. condensatus	141295	Miscanthus sinensis subsp. condensatus	200572
LN869224.1	1230782158	Miscanthus sinensis var. purpurascens	141371	Miscanthus sinensis var. purpurascens	1127806
LN877382.1	972220422	Arabidopsis halleri subsp. Halleri	154838	Arabidopsis halleri subsp. halleri	81971
LN877389.1	1485529098	Dianthus gratianopolitanus	149735	Dianthus gratianopolitanus	134766
LN877396.1	1485529693	Dianthus moravicus	149524	Dianthus moravicus	1268173
LN885240.1	1063400952	Acacia acanthoclada subsp. glaucescens	174749	Acacia acanthoclada subsp. glaucescens	1708224
LN885241.1	1063401042	Acacua acuaria	173782	Acacia acuaria	1174693
LN885243.1	1063401224	Acacia acuminata	174282	Acacia acuminata	178749
LN885244.1	1063401316	Acacia ampliata	175297	Acacia ampliata	1708225
LN885245.1	1063401408	Acacia andrewsii	176784	Acacia andrewsii	1174712
LN885246.1	1063401500	Acacia anthochaera	173720	Acacia anthochaera	205064
LN885248.1	1063401680	Acacia ashbyae	174020	Acacia ashbyae	1174725
LN885249.1	1063401770	Acacia assimilis subsp. Assimilis	173316	Acacia assimilis subsp. assimilis	1708226
LN885251.1	1063401955	Acacia aulacophylla	173215	Acacia aulacophylla	1174732
LN885252.1	1063402047	Acacia blakelyi	175441	Acacia blakelyi	198738
LN885253.1	1063402139	Acacia burkittii	174711	Acacia burkittii	1173636
LN885255.1	1063402323	Acacia cerastes	173793	Acacia cerastes	1469210
LN885256.1	1063402415	Acacia colletioides	176817	Acacia colletioides	1173641
LN885257.1	1063402508	Acacia coolgardiensis	174741	Acacia coolgardiensis	1174761
LN885258.1	1063402600	Acacia cyclops	175320	Acacia cyclops	546665
LN885259.1	1063402692	Acacia daphnifolia	174886	Acacia daphnifolia	1619677
LN885260.1	1063402784	Acacia diallaga	176123	Acacia diallaga	1280807
LN885261.1	1063402877	Acacia duriuscula	175605	Acacia duriuscula	1708227
LN885263.1	1063403061	Acacia effusifolia	176478	Acacia effusifolia	1378352
LN885264.1	1063403154	Acacia eremaea	174238	Acacia eremaea	1708228
LN885265.1	1063403246	Acacia erinacea	175277	Acacia erinacea	1708229
LN885268.1	1063403520	Acacia exocarpoides	174462	Acacia exocarpoides	1708230
LN885269.1	1063403612	Acacia formidabilis	173894	Acacia formidabilis	1708231
LN885270.1	1063403704	Acacia fragilis	174068	Acacia fragilis	1280809
LN885271.1	1063403796	Acacia gibbosa	177419	Acacia gibbosa	1680473
LN885272.1	1063403889	Acacia hemiteles	175055	Acacia hemiteles	1120453
LN885274.1	1063404071	Acacia heteroclita subsp. Heteroclita	173268	Acacia heteroclita subsp. heteroclita	1708232
LN885276.1	1063404254	Acacia inceana subsp. Conformis	175082	Acacia inceana subsp. conformis	1173652
LN885277.1	1063404345	Acacia jennerae	173866	Acacia jennerae	1174827
LN885279.1	1063404529	Acacia jibberdingensis	178309	Acacia jibberdingensis	205048
LN885280.1	1063404622	Acacia karina	176185	Acacia karina	903996
LN885282.1	1063404806	Acacia kochii	173446	Acacia kochii	1469223
LN885284.1	1063404990	Acacia lasiocalyx	174833	Acacia lasiocalyx	1120460
LN885285.1	1063405082	Acacia lineolata subsp. Lineolata	174839	Acacia lineolata subsp. lineolata	1708233
LN885287.1	1063405266	Acacia longiphyllodinea	175529	Acacia longiphyllodinea	1708234
LN885289.1	1063405449	Acacia longispinea	175602	Acacia longispinea	334159
LN885290.1	1063405540	Acacia merrallii	174916	Acacia merrallii	1378388
LN885293.1	1063405816	Acacia murrayana	175712	Acacia murrayana	334160
LN885295.1	1063406000	Acacia neurophylla subsp. Erugata	174679	Acacia neurophylla subsp. erugata	1708235
LN885296.1	1063406092	Acacia obtecta	175857	Acacia obtecta	1300368
LN885297.1	1063406185	Acacia oldfieldii	174937	Acacia oldfieldii	1174854
LN885299.1	1063406369	Acacia prainii	175472	Acacia prainii	1174869
LN885300.1	1063406461	Acacia puncticulata	173905	Acacia puncticulata	1708236
LN885301.1	1063406553	Acacia ramulosa var. ramulosa	175238	Acacia ramulosa var. ramulosa	1708237
LN885303.1	1063406737	Acacia resinimarginea	174871	Acacia resinimarginea	1378404
LN885305.1	1063406921	Acacia resinosa	175927	Acacia resinosa	1708238
LN885308.1	1063407196	Acacia restiacea	173695	Acacia restiacea	1378405
LN885309.1	1063407287	Acacia rostellifera	176285	Acacia rostellifera	683736
LN885311.1	1063407471	Acacia scalena	176851	Acacia scalena	1708239
LN885312.1	1063407563	Acacia scirpifolia	175887	Acacia scirpifolia	1174885
LN885313.1	1063407655	Acacia scleroclada	172875	Acacia scleroclada	1708240
LN885315.1	1063407837	Acacia sclerosperma subsp. Sclerosperma	175368	Acacia sclerosperma subsp. sclerosperma	1708241
LN885316.1	1063407929	Acacia sibina	175276	Acacia sibina	1173663
LN885317.1	1063408022	Acacia stanleyi	175246	Acacia stanleyi	1174898
LN885318.1	1063408114	Acacia stereophylla var. stereophylla	174719	Acacia stereophylla var. stereophylla	1708243
LN885319.1	1063408206	Acacia sulcaticaulis	175136	Acacia sulcaticaulis	1174902
LN885323.1	1063408574	Acacia tetragonophylla	174985	Acacia tetragonophylla	694559
LN885324.1	1063408666	Acacia tysonii	176254	Acacia tysonii	1280829
LN885325.1	1063408758	Acacia umbraculiformis	175596	Acacia umbraculiformis	1174913
LN885326.1	1063408850	Acacia uncinella	173482	Acacia uncinella	1378431
LN885327.1	1063408942	Acacia websteri	175163	Acacia websteri	1708244
LN885328.1	1063409034	Acacia woodmaniorum	172588	Acacia woodmaniorum	672358
LN885330.1	1063409214	Acacia xanthina	175889	Acacia xanthina	1174917
LN885331.1	1063409306	Acacia yorkrakinensis subsp. acrita	175155	Acacia yorkrakinensis subsp. acrita	1708245
LN885334.1	1063409571	Paraserianthes lophantha subsp. Lophantha	160052	Paraserianthes lophantha subsp. lophantha	1055680
LT161929.1	1033466384	Arabidopsis halleri subsp. dacica	154813	Arabidopsis halleri subsp. dacica	675858
LT161930.1	1033466470	Arabidopsis halleri subsp. gemmifera	154652	Arabidopsis halleri subsp. gemmifera	63677
LT161934.1	1033466814	Arabidopsis halleri subsp. Ovirensis	154919	Arabidopsis halleri subsp. ovirensis	97982
LT161937.1	1033467072	Arabidopsis halleri subsp. Tatrica	154892	Arabidopsis halleri subsp. tatrica	675859
LT161939.1	1033467244	Arabidopsis kamchatica subsp. Kamchatica	154694	Arabidopsis kamchatica subsp. kamchatica	1219863
LT161953.1	1033468448	Arabidopsis lyrata subsp. petraea	154898	Arabidopsis lyrata subsp. petraea	59691
LT161964.1	1033469394	Arabidopsis neglecta subsp. neglecta	154911	Arabidopsis neglecta subsp. neglecta	1547871
LT161975.1	1033470340	Arabidopsis petraea subsp. septentrionalis	154873	Arabidopsis septentrionalis	864766
LT161978.1	1033470598	Arabidopsis petraea subsp. Umbrosa	154602	[Arabidopsis petraea] subsp. umbrosa	864768
MF034022.1	1258169443	Artemisia argyrophylla	151189	Artemisia argyrophylla	1227616
MF034024.1	1258169570	Cirsium japonicum var. maackii	152545	Cirsium japonicum var. maackii	2039306
MF034026.1	1258169706	Chrysanthemum zawadskii var. latilobum	150991	Chrysanthemum zawadzkii var. latilobum	2039304
MF034027.1	1258169771	Chrysanthemum zawadskii subsp. Coreanum	151043	Chrysanthemum zawadzkii subsp. coreanum	159693
MF035982.1	1214620193	Pratochloa walteri	137056	Pratochloa walteri	2875320
MF035984.1	1214620361	Hakonechloa macra	137932	Hakonechloa macra	29678
MF035988.1	1214620697	Molinia caerulea	137622	Molinia caerulea	38689
MF035991.1	1214620949	Monachather paradoxus	137652	Monachather paradoxus	42072
MF035992.1	1214621033	Triraphis longipes	134459	Triraphis longipes	2017774
MF095790.1	1344456618	Cucumis sativus var. sativus 	155501	Cucumis sativus var. sativus	869827
MF136495.1	1315146419	Alnus alnobetula subsp. crispa	160534	Alnus alnobetula subsp. crispa	3518
MF136496.1	1315146505	Alnus alnobetula subsp. Suaveolens	160570	Alnus alnobetula subsp. suaveolens	1052851
MF136499.1	1315146763	Alnus glutinosa subsp. Betuloides	160774	Alnus glutinosa subsp. betuloides	1671028
MF136501.1	1315146935	Alnus glutinosa subsp. Barbata	160916	Alnus glutinosa subsp. barbata	1671027
MF136502.1	1315147021	Alnus glutinosa subsp. glutinosa	160827	Alnus glutinosa subsp. glutinosa	2004886
MF136508.1	1315147537	Alnus jorullensis subsp. Jorullensis	160617	Alnus jorullensis subsp. jorullensis	1671029
MF136510.1	1315147709	Alnus maritima subsp. Maritima	160550	Alnus maritima subsp. maritima	2004887
MF136511.1	1315147795	Alnus maritima subsp. Oklahomensis	160586	Alnus maritima subsp. oklahomensis	2004888
MF136512.1	1315147881	Alnus alnobetula subsp. Maximowiczii	160586	Alnus alnobetula subsp. maximowiczii	253216
MF169880.1	1216867159	Alyssum gmelinii	151742	Alyssum gmelinii	1112305
MF177037.1	1248247872	Primulina brachytricha var. magnibracteata	153723	Primulina brachytricha var. magnibracteata	2041141
MF186593.1	1297050482	Aconitum reclinatum 	157354	Aconitum reclinatum	1905858
MF374688.1	1254335883	Liparis loeselii	153687	Liparis loeselii	226209
MF405340.1	1254336760	Cardamine macrophylla 	155393	Cardamine macrophylla	109601
MF449303.1	1258176570	Salweenia bouffordiana 	153730	Salweenia bouffordiana	1036297
MF460973.1	1341119206	Stipagrostis uniplumis var. uniplumis	138019	Stipagrostis uniplumis var. uniplumis	1137557
MF471371.1	1258176202	Solanum chacoense	155532	Solanum chacoense	4108
MF471372.1	1258176290	Solanum hougasii	155549	Solanum hougasii	315339
MF471373.1	1258176378	Solanum stoloniferum	155567	Solanum stoloniferum	62892
MF480752.1	1258168262	Nassella neesiana 	137700	Nassella neesiana	399647
MF521826.1	1297050597	Pyrus hopeiensis 	159996	Pyrus hopeiensis	470522
MF536699.1	1240947286	Cucumis melo var. conomon	156017	Cucumis melo var. conomon	3657
MF536700.1	1240947374	Cucumis melo var. makuwa	156016	Cucumis melo var. makuwa	1194695
MF536701.1	1240947462	Cucumis melo var. momordica	155815	Cucumis melo var. momordica	2034244
MF536702.1	1240947550	Cucumis melo var. dudaim	156017	Cucumis melo var. dudaim	2034236
MF536703.1	1240947638	Cucumis melo var. cantalupo	155816	Cucumis melo var. cantalupo	3658
MF536705.1	1240947814	Cucumis melo var. inodorus	156016	Cucumis melo var. inodorus	357961
MF536708.1	1240948078	Cucumis melo var. flexuosus	155816	Cucumis melo var. flexuosus	1120798
MF536709.1	1240948166	Cucumis sativus var. hardwickii	155459	Cucumis sativus var. hardwickii	319220
MF623173.1	1276390752	Artemisia annua 	150955	Artemisia annua	35608
MF784515.1	1471157634	Gomphogyne cissiformis var. villosa 	156585	Gomphogyne cissiformis var. villosa	2315457
MF795137.1	1318751401	Swertia verticillifolia 	151682	Swertia verticillifolia	2015165
MF980720.1	1509779297	Fraxinus chiisanensis 	155571	Fraxinus chiisanensis	490838
MF996573.1	1476653023	Corylus heterophylla var. sutchuenensis 	161127	Corylus heterophylla var. sutchuenensis	126982
MG000589.1	1337016261	Wurfbainia compacta 	163553	Wurfbainia compacta	252847
MG008316.1	1282076669	Adenocalymma candolleanum	158409	Adenocalymma candolleanum	3013920
MG011728.1	1476658786	Taxus wallichiana var. wallichiana 	129022	Taxus wallichiana var. wallichiana	147275
MG255754.1	1335849613	Fontanesia philliraeoides subsp. fortunei	155992	Fontanesia philliraeoides subsp. fortunei	126411
